source,file,pages,bytes
telegram_jihana_pertuken_pdf,ئنگلیزیا خو دەولەمەند بکە.pdf,169,38020266
telegram_jihana_pertuken_pdf,ئەرینی_و_نەرینی_د_کەسایەتیا_مروڤی_دا.pdf,32,1310299
telegram_jihana_pertuken_pdf,ئەنتيخريستوس (رومان) (5).pdf,404,60419103
telegram_jihana_pertuken_pdf,ئەنتيخريستوس (رومان).pdf,0,60419103
telegram_jihana_pertuken_pdf,ئەو مریشکا دڤیایى بفڕیت (رومان).pdf,210,32286456
telegram_jihana_pertuken_pdf,ئەوا د ناخێ من دا (بادینی و تورکی).pdf,104,7526208
telegram_jihana_pertuken_pdf,ئەڤینەکا پاییزی(چیروک).pdf,53,13667545
telegram_jihana_pertuken_pdf,باغچێ پێزانينا.pdf,71,21122767
telegram_jihana_pertuken_pdf,بایولوجیا گەردی و خانەی.PDF,171,12943728
telegram_jihana_pertuken_pdf,بایەڪێ خەمگین (چیروک).pdf,33,6877541
telegram_jihana_pertuken_pdf,بنەمایێن_جوگرفیا_گشتی_و_جوگرافیا_کوردستانی.pdf,40,8313935
telegram_jihana_pertuken_pdf,بنەمایێن_دەرونناسیا_گشتی_دەرونی.pdf,308,14275890
telegram_jihana_pertuken_pdf,بوچى گیانەوەر بەرەڤ نەمانێ دچن؟.pdf,36,8122502
telegram_jihana_pertuken_pdf,تیروژکێت_ئیسلامێ_لسەر_تاریاتیێت_ئیلحادێ.pdf,173,32918600
telegram_jihana_pertuken_pdf,تیورا هەرتشتەکێ.pdf,148,43334460
telegram_jihana_pertuken_pdf,جیهانا سوفیایێ.pdf,0,112958004
telegram_jihana_pertuken_pdf,حـــــەیـــــرانـــــۆ‌ك.pdf,109,7863181
telegram_jihana_pertuken_pdf,حوكمى موسيقئ.pdf,41,11618037
telegram_jihana_pertuken_pdf,حەز ژ ژیانێ بکە.pdf,155,18650144
telegram_jihana_pertuken_pdf,حەژ ژیانێ بکە.pdf,206,18171166
telegram_jihana_pertuken_pdf,خوشترین_سه‌رهاتیین_به‌هلولی_حه‌کیم.pdf,132,16137368
telegram_jihana_pertuken_pdf,دا تێگەهشتنا مە باشتر بیت.pdf,54,9674414
telegram_jihana_pertuken_pdf,دا_ھزرێن_نە_دروست_یێت_ساخلەمیێ_راستڤەکەین.pdf,162,22211128
telegram_jihana_pertuken_pdf,ده‌ستخه‌ته‌ک_ل_ئه‌کرا_هات_دیتن_رومان.pdf,128,54638613
telegram_jihana_pertuken_pdf,دووزەخ ( پــــــــــەیڤ).pdf,105,14695137
telegram_jihana_pertuken_pdf,دۆڤەیا سەرمۆر.pdf,0,200665289
telegram_jihana_pertuken_pdf,رەحمەتی_و_لەعنەتی_دکیتابێ_و_سونەتێ_دا.pdf,102,3954805
telegram_jihana_pertuken_pdf,رەوشت و سونەتێن ژیانێ.pdf,70,11119564
telegram_jihana_pertuken_pdf,رەوشەنبیری بو ساخلەمیێ.pdf,252,7388428
telegram_jihana_pertuken_pdf,رەوشەنبیریا ساخلەمیێ.pdf,204,37971088
telegram_jihana_pertuken_pdf,رەڤین ژ خولەکێن زەر (رومان).pdf,0,26612452
telegram_jihana_pertuken_pdf,زنجیرا (تەقوا خودێ).pdf,35,6365734
telegram_jihana_pertuken_pdf,زڤرینەڤە بۆ بەھەشتێ.pdf,106,24952559
telegram_jihana_pertuken_pdf,زەڤیا گیانەوەران (رومان).pdf,135,23035175
telegram_jihana_pertuken_pdf,ساخله‌میا_ته_د_هه‌یفا_ره‌مه‌زانا_پیروز_دا.pdf,70,6362213
telegram_jihana_pertuken_pdf,سينوهێ بەرگێ ئێکێ.pdf,478,94970084
telegram_jihana_pertuken_pdf,سۆتنگەهـ (رومان).pdf,303,4814098
telegram_jihana_pertuken_pdf,سیر و پیڤاز و گندور و ماش (چیروک).pdf,24,9466834
telegram_jihana_pertuken_pdf,سینوهێ بەرگێ دووێ.pdf,478,101656863
telegram_jihana_pertuken_pdf,سێرەیا_خەلکێ_بەهدینا_ژ_ئێرشا_میڕێ_کورە.PDF,18,5011142
telegram_jihana_pertuken_pdf,سێکس د چارچوڤەکێ رەۆشەنبیری دا.pdf,180,31718465
telegram_jihana_pertuken_pdf,سەرکەفتن د کریاراندا.pdf,98,21967134
telegram_jihana_pertuken_pdf,شه‌فه‌کا ٢٥ ده‌مژمیری.pdf,80,3755702
telegram_jihana_pertuken_pdf,شه‌فین_چله‌یی_چیروک_وچیفانوکین_کوردی.pdf,196,6011279
telegram_jihana_pertuken_pdf,شۆرەشا ئەیلوولێ ( دیتن و بۆچوون).pdf,162,18489005
telegram_jihana_pertuken_pdf,شێخ محمودێ حفید ۱۹۱۸-۱۹۳۱.pdf,65,3221861
telegram_jihana_pertuken_pdf,عەبدولڕەزاق_بەدرخان_١٨٦٤_١٩١٨_ژیان،تیکەلیێن_سیاسی،خەباتا_چاندی_1.pdf,81,1264692
telegram_jihana_pertuken_pdf,فیربونا زمانی عه ره بی.pdf,193,2287485
telegram_jihana_pertuken_pdf,فێربونا زمانێ توركى.pdf,153,2482743
telegram_jihana_pertuken_pdf,فێربە MATLABی.pdf,183,9564664
telegram_jihana_pertuken_pdf,فێرکرنا کوردێ ب تیپێن لاتینی.pdf,155,1810168
telegram_jihana_pertuken_pdf,فەرهەنگا فەرمانبەران.pdf,223,12085880
telegram_jihana_pertuken_pdf,فەرهەنگا_کوردی_و_ئینگلیزی_یا_زارافی_کورمانجی.pdf,174,18773805
telegram_jihana_pertuken_pdf,قاموسا_سەلاحەدین_ئینگلیزی_ـ_کوردی.pdf,1193,34999645
telegram_jihana_pertuken_pdf,قورئان و زانستێ سەردەم.pdf,84,28352245
telegram_jihana_pertuken_pdf,كیە خێزانا من!ْ(رومان).pdf,78,37669396
telegram_jihana_pertuken_pdf,كێمیاگەر (رومان).pdf,0,23490388
telegram_jihana_pertuken_pdf,مرن د زەنگا ١٢ێ دا(رۆمان).pdf,184,22305211
telegram_jihana_pertuken_pdf,ناتەريب (چيروک).pdf,143,12423707
telegram_jihana_pertuken_pdf,ناسنامەیێن کوژەك.pdf,0,37205959
telegram_jihana_pertuken_pdf,نامەیەك بو کچێت زانکوێ.pdf,47,16653894
telegram_jihana_pertuken_pdf,نان و ژیان (چیروک).pdf,72,71046807
telegram_jihana_pertuken_pdf,نڤێژ ئارامیا دلانە.pdf,160,42260368
telegram_jihana_pertuken_pdf,هزرین گه‌نجه‌کی.pdf,124,17081487
telegram_jihana_pertuken_pdf,هـــــــزرێن مـــــــن.pdf,103,12499690
telegram_jihana_pertuken_pdf,هونەرێ بەرسڤدانێ.pdf,104,27952300
telegram_jihana_pertuken_pdf,هونەرێ گوتاربێژییێ.pdf,129,66406956
telegram_jihana_pertuken_pdf,هیزار د وەرچەرخانادا (رۆمان).pdf,274,13842726
telegram_jihana_pertuken_pdf,هیفیا ماسیێ.pdf,42,5080467
telegram_jihana_pertuken_pdf,هێزا ئەقلێ ڤەشارتی.pdf,282,48749840
telegram_jihana_pertuken_pdf,هێڤی.pdf,81,9018605
telegram_jihana_pertuken_pdf,وانێن گرنگ بۆ ئوممەتێ ب گشتی.pdf,0,44383255
telegram_jihana_pertuken_pdf,ئەدولف هێتلەر.pdf,42,3401161
telegram_jihana_pertuken_pdf,ئەم چ بكەین دهەیڤا رەمەزانیدا.pdf,30,12677876
telegram_jihana_pertuken_pdf,١٠ ڕێکێن بەختەوەریێ.pdf,67,35443870
telegram_jihana_pertuken_pdf,١٠ کلیلێن سەرکەفتنێ.pdf,126,49746467
telegram_jihana_pertuken_pdf,١٠٠_کاریگەرترین_که‌سایه‌تی_د_دیروکێ_دا.pdf,365,65720539
telegram_jihana_pertuken_pdf,١٢٠_حەدیسێن_خۆشتڤی_یێن_تۆ_هەردەم_پێدڤی.pdf,124,161016483
telegram_jihana_pertuken_pdf,٣٠ گۆتنێن خوشتڤی.pdf,32,26185928
telegram_jihana_pertuken_pdf,٣٤_مزگينى_د_خیرا_دەستنڤێژێ_و_نڤێژێدا.pdf,30,9461858
telegram_jihana_pertuken_pdf,٤-١= شانۆنامە.pdf,153,2551897
telegram_jihana_pertuken_pdf,٤٤_سه_رهاتی_عیسا_پیغه_مبه_ری_سلاف_لی_بن.pdf,74,29962048
telegram_jihana_pertuken_pdf,پاراستنا_ئەقلێن_بچویک_ژ_٦_۱۰_سالییێ.pdf,29,1937127
telegram_jihana_pertuken_pdf,پیرەمێر و دەریا (رومان).pdf,104,28322792
telegram_jihana_pertuken_pdf,پێنگاڤا_ئیکێ_بو_فێربوونا_داگرتنا_Groutingی_ل_پروژێن_بەنداڤا.pdf,59,3988561
telegram_jihana_pertuken_pdf,پەری خان(رومان).pdf,98,11288864
telegram_jihana_pertuken_pdf,چل رێسایێن عەشقێ (رومان).pdf,0,34851145
telegram_jihana_pertuken_pdf,چەند_بابەتێن_دیرۆکی_د_سترانا_دیرۆکی_یا_کوردی_دا.pdf,196,6884472
telegram_jihana_pertuken_pdf,ڕێڤینگ_ژ_گوتارێن_شیخ_محمد_العریفی.pdf,74,40208831
telegram_jihana_pertuken_pdf,ڕەجماندنا سورەیایی (رومان).pdf,231,34665031
telegram_jihana_pertuken_pdf,ڕەوشتێ دەستویری خاستنێ.pdf,25,5258587
telegram_jihana_pertuken_pdf,ڕەوشتێ سلاڤکرنێ.pdf,25,4954364
telegram_jihana_pertuken_pdf,ڕەوشتێ سوپاسیکرنێ.pdf,25,5672590
telegram_jihana_pertuken_pdf,ڕەوشتێ پێکڤە کارکرنێ.pdf,25,5167812
telegram_jihana_pertuken_pdf,ڕەوشتێ یاریکرنێ.pdf,25,4302806
telegram_jihana_pertuken_pdf,ژ بەرپەرین کەڤن سه‌رهاتین کوردی.pdf,111,6002452
telegram_jihana_pertuken_pdf,ژ پەرتوکان.pdf,132,45319600
telegram_jihana_pertuken_pdf,ژن ئینان و شیکرن د ئیسلامێ دا.pdf,149,26055452
telegram_jihana_pertuken_pdf,ژيان و ڤيان (فلكلور).pdf,224,18545593
telegram_jihana_pertuken_pdf,ژیانا بێ دوودلی.pdf,112,22577503
telegram_jihana_pertuken_pdf,ڤارێبوونا حەزان (کورته چیروک).pdf,66,11793209
telegram_jihana_pertuken_pdf,ڤیان د دەمەکێ ژاندار دا ( رومان).pdf.PDF,279,6598247
telegram_jihana_pertuken_pdf,ڤێ بەقێ بخو !.pdf,179,24000071
telegram_jihana_pertuken_pdf,کانیکا پەنداریێ.pdf,63,6946993
telegram_jihana_pertuken_pdf,کورتیە‌ك لسەر رۆژیگرتنێ.pdf,31,13761209
telegram_jihana_pertuken_pdf,کورتە_چیرۆکا_کوردی_ل_دەڤەرا_بەهدینان_١٩٦٠_٢٠٠٥.pdf,0,1690061
telegram_jihana_pertuken_pdf,کێ پرتا پەنیرێ من بریە ؟.pdf,61,6713292
telegram_jihana_pertuken_pdf,کەسێن بەرنیاس د مێژووێ دا.pdf,113,4368460
telegram_jihana_pertuken_pdf,گەریانەک بۆ ناڤ لەشێ مرۆڤێ.pdf,66,14844806
telegram_jihana_pertuken_pdf,گەشتا من دگەل غاندی.pdf,136,25979438
telegram_jihana_pertuken_pdf,یاداشتێن گوهدرێژەکى.pdf,126,21941629
telegram_jihana_pertuken_pdf,یاسایێت مێشکی.pdf,103,6698852
telegram_jihana_pertuken_pdf,یژه_م یب (چیروک).pdf,64,11223916
telegram_pertok_badini,2_5379656587910580768.pdf,183,9564664
telegram_pertok_badini,2_5386760042911368647.pdf,98,21967134
telegram_pertok_badini,2_5402274057490007045.pdf,676,112958004
telegram_pertok_badini,ابق قويا 365 يوما في السنه .pdf,370,19110860
telegram_pertok_badini,باغچێ پێزانينا 15.pdf,71,21122767
telegram_pertok_badini,بەهلولێ حەکیم 3.pdf,132,16137368
telegram_pertok_badini,تابوت كورتەچیروک.pdf,70,10974758
telegram_pertok_badini,جيروك.pdf,59,12918907
telegram_pertok_badini,جیهانا سوفیایێ8_1.pdf,676,112958004
telegram_pertok_badini,حەژ ژیانێ بکە.pdf,206,18171166
telegram_pertok_badini,د_ئیبراهیم_فقی۱٠_کلیلێت_سەرکەفتنێ.pdf,126,49746467
telegram_pertok_badini,دا تێگەهشتنا مە باشتر بیت.pdf,54,9674414
telegram_pertok_badini,سوتنگەهـ رومان.pdf,303,4814098
telegram_pertok_badini,سينوهێ بەرگێ ئێكێ 227.pdf,478,94970084
telegram_pertok_badini,سەرکەفتن_د_کریارا_دا_رێکێن_بەختەوەریێ_و_سەرکەفتنێ_د_ژیانێ_دا.pdf,98,21967134
telegram_pertok_badini,شەفەكا 25 دەمژمێرى 16.pdf,80,3755702
telegram_pertok_badini,فێربونا زمانێ انگلیزیێ.pdf,277,6234959
telegram_pertok_badini,قارەمانێ من. چيروك.  555.pdf,59,12918907
telegram_pertok_badini,قورئان_و_زانستێ_سەردەم_دگەل_ئێک_دگونجن_زاکر_نایک_.pdf,84,28352245
telegram_pertok_badini,كیە خێزانا من 8.pdf,78,37669396
telegram_pertok_badini,هزار رۆژێن گەشرۆمان.pdf,468,86041102
telegram_pertok_badini,هونەری گوێپێنەدان مارک مانسون .pdf,293,75569390
telegram_pertok_badini,هونەرێ بەرسڤدانێ.pdf,104,27952300
telegram_pertok_badini,هێزا عەقلێ ڤەشارتی ژیانا من.pdf,282,48749840
telegram_pertok_badini,ئارامبه 6.pdf,162,19761781
telegram_pertok_badini,ئه و مريشكا دڤيايي بفريت.pdf,210,32286456
telegram_pertok_badini,ئەنتيخريستوس باھدینیpdf J.pdf,404,60419103
telegram_pertok_badini,١٠٠_کاریگەرترین_كەسايەتى_د_دیروکێ_دا_317.pdf,365,65720539
telegram_pertok_badini,پـەیــڤ.pdf,101,62040874
telegram_pertok_badini,پیرەمێر و دەریا.pdf,104,28322792
telegram_pertok_badini,پەرتووك.pdf,36,10434156
telegram_pertok_badini,پەری خانرومان.pdf,98,11288864
telegram_pertok_badini,چارەسەریاخوبکە.pdf,16,4404066
telegram_pertok_badini,ڕێڤینگ_کومەکا_گوتارێت_محمد_عرێفی.pdf,74,40208831
telegram_pertok_badini,ڕەجماندنا سورەیایی302.pdf,231,34665031
telegram_pertok_badini,کانیکا پەنداریێ.pdf,63,6946993
telegram_pertok_badini,کێ_پرتا_پەنیرێ_من_بریە_؟6mg_سپێنسەر_جانسون_۲٠۱۷.pdf,61,6713292
telegram_pertok_badini,کەلها رەش رۆمان-compressed.pdf,125,9287338
telegram_pertok_badini,گەشتەک_دگەل_غاندی_احمد_شقێری۲٠۱۷.pdf,136,25979438
telegram_pertok_badini,ھزرێن من.  718.pdf,103,12499690
telegram_pertok_badini,ھزرێن من..pdf,103,12499690
telegram_pertok_badini,یاسایێت مێشکی 5.pdf,103,6698852
zcks,1-1_7a171c41.pdf,6,26107795
zcks,2_229a2359.pdf,22,62763966
zcks,3_496992a4.pdf,10,33145389
zcks,4_8ec60cd2.pdf,4,9969219
zcks,5_2071eb25.pdf,20,75585382
zcks,6_61b13db2.pdf,10,19798971
zcks,7_093385ce.pdf,6,28630685
zcks,Arabic_0dd36db5.pdf,6,10276291
zcks,Determination-of-EEG-for-Smell-Sensitive-Brains-Areas-by-Using-Chemical-Stimulators_92dec37d.pdf,8,893737
zcks,English-1_b4431fd1.pdf,6,12811040
zcks,Ergativity-in-Northern-Kurmanji_d710c34c.pdf,19,2056485
zcks,H.G.-Wells-The-Country-of-the-Blind-and-the-Idea-of-Xenophobia_18be7e08.pdf,5,647228
zcks,Is-Global-Warming-Caused-by-Human-Activity_693bc151.pdf,11,1300495
zcks,Kurdish-1_078576ca.pdf,6,10614402
zcks,Persian-1_7d76cfe5.pdf,6,10299857
zcks,Test.svg__3df08190.pdf,1,154754
zcks,Thermonuclear-Fusion_af7a2544.pdf,6,808886
zcks,Turkish_dddbf179.pdf,6,10635563
zcks,a-general-overview-of-diglossia-and-code-switching_6b9ca83b.pdf,13,1839459
zcks,english-kurish-arabic-code-switching-in-mobile-messages_674c79ee.pdf,13,1530127
zcks,greetings-in-badini-dialect_8c38c54e.pdf,9,1091942
zcks,helwist_888da3d6.pdf,2,190311
zcks,أمريكا-وحرب-الفيتنام-١٩٥٦-١٩٧٥-دراسة-تاريخية-تحليلية_d196769f.pdf,9,736247
zcks,أهمية-تطبيق-الحكومة-الإلكترونية-في-إقليم-كردستان_b5d311b0.pdf,6,559115
zcks,ئاڤاكرنا-كه_سايه_تييێ-د-چيرۆكێن-يوونس-ئه_حمه_ديدا_48a4db3a.pdf,12,1050243
zcks,ابن_الرزاز_الجزري_البوتاني_وأثره_في_تقدم_علم_الميكانيك_f6852e18.pdf,16,1891825
zcks,الجذور-التاريخية-لسلسلة-النبوي-الشريف_de43d229.pdf,13,1343718
zcks,الدومنيكان-وأثرهم-في-تغيير-الخارطة-المذهبية-لمسيحي-منطقة-زاخو-والعمادية-ئاميدي_687d9dd5.pdf,11,1227294
zcks,العسل-والنحل-لأبي-حنيفة-الدينوري_9c7117b3.pdf,8,626312
zcks,العلماء-الكرد-و-علماء-المدن-الكردية_8352ca42.pdf,13,919875
zcks,الفساد_الإداري_والمالي_المفهوم_وآثار_الفساد_الإداري_وطرق_المعالجة_5f37f2b5.pdf,10,1037815
zcks,الكورد-الگوران_1ab36cfc.pdf,15,1896196
zcks,اللباب-في-علم-الحساب-و-الجبر-و-المساحة_cc890901.pdf,16,2761244
zcks,اللغة-.-ومجالات-بحثها_c5ec0d3c.pdf,5,394437
zcks,المحكمة_الاتحادية_العليا_في_العراق_ec514752.pdf,16,1689724
zcks,النظم-العسكرية-في-الإمارات-الكوردية_782c30ac.pdf,27,3002480
zcks,الکوردی-خالد-بکداش-زعیم_fa9e9ed3.pdf,6,657581
zcks,بابەکێ-خۆرەمێ-و-بزاڤا-وی-د-ژێدەرێن-ئیرانیدا_6c531e88.pdf,26,3157393
zcks,بزاڤا_بابەکێ_خوڕەمی_د_ژێدەرێن_ئیرانیدا_234c338f.pdf,22,2529097
zcks,بنەمایێن-هەڤکاریێ-وگریمانێن-پێشەکیێ-د-پرۆسا-ئاخڤتنێ-دا_df3eb113.pdf,9,678666
zcks,به_راوردكرنا-كارێ-بكه_رنه_ديار-د-ناڤبه_را-زمانێ-كوردى-و-فارسيدا_2dbc7d5f.pdf,11,754370
zcks,بۆچی-دبێژنێ_-تێکستێ-ھەڤتەریب-.__81b49f20.pdf,11,1257137
zcks,بەڵاڤبوونا-جوهیاتییێ-ل-کوردستانێ_c748647e.pdf,14,1455339
zcks,تراژیدیا-و-جۆرێن-وێ_9075f3ca.pdf,11,964255
zcks,تشکیل-الوحدات-الاداریە-فی-کوردستان-سوریا_24d19e06.pdf,6,701397
zcks,تورێن-تەلەفۆنێن-خانەیی-شبكات-الهواتف-الخلوية_53c618c6.pdf,9,722716
zcks,تەکنیکا-ڤەگێرانێ-د-کورتە-چیروکێن-مەیدانا-کووچان-ا-ئیسماعیل-هاجانی-دا_fe94eb9c.pdf,27,2220817
zcks,جڤاکێ-زمانێ_ea98866a.pdf,6,766148
zcks,داستانا-فارسی_a6a41d25.pdf,14,1612098
zcks,دهوک-و-انحائها-في-المصادرالسريانية_93f20447.pdf,9,763162
zcks,دور-المرأة-في-الحياة-السياسية-و-الاجتماعية-و-الثقافية_9f2b207d.pdf,16,2409244
zcks,دیتنا-فەلسەفێ-بۆ-ئەدەبی-لسەردەمێ-کلاسیزما-نوی-1_c88a7788.pdf,12,1361094
zcks,دێ-چەوا-بییە-مامۆستایەکێ-سەرکەفتی__df5ea50f.pdf,5,489818
zcks,دەنگێن-زمانی-و-ئەندازیاریا-موزیکێ_18a65d62.pdf,17,1102720
zcks,رستە-وەک-یەکەیا-وەرگێرانێ_3a85e433.pdf,10,759800
zcks,روانگەی-فەلسەفە-بۆ-هەڵوەشێنگەرایی_e36f37f2.pdf,8,826408
zcks,رێبازێن-ئەدەبی-ریالیزم-و-سیمبولیزم_5163e7d7.pdf,9,1032686
zcks,زمان-و-ھزر-پەیوەندی-و-ژێکجودابوون_e8430781.pdf,5,500785
zcks,زمانڤانیا-گشتی_8fb68872.pdf,31,2853361
zcks,زمانڤانییا-کارەکی_6af07266.pdf,8,907188
zcks,سه-مفونيا-خه-مان-و-رومانسيه-تا-گوران-يدا-پاييز_ada8e77b.pdf,6,570283
zcks,سوسیولۆژیا-ئەدەب_ef5d83f0.pdf,18,1842956
zcks,سياسة-الترحيل-و-التعريب-في-منطقة-بهدينان-3_3ea543af.pdf,15,1816883
zcks,سەروا-د-گازیا-بەلەنگازان-دا_5e2cca80.pdf,22,1674471
zcks,شانۆ-و-دەرمان_f8a49d09.pdf,12,1234575
zcks,شرۆڤەکرنا_وێنەی_لدویڤ_سیمایێن_واتایی_ڤەکۆلینەکا_سیمانتیکیە_6dcba9e2.pdf,18,1545440
zcks,شیوخ-بارزان-فی-کتابات-الیهود_1379f075.pdf,26,3064659
zcks,شێوازناسیا-ئەدەبیاتا-فارسی_0287bb32.pdf,10,1058149
zcks,شەرمکرن_1b2e8b29.pdf,6,671453
zcks,صلاح_الدين_الأيوبي_ومواقف_إنسانية_خالدة_7c73547c.pdf,12,1453477
zcks,فێربوونا-ئەکتیڤ_f58615f3.pdf,10,684240
zcks,فەلسەفا_فیتگنشتاینی_ئەو_تشتێن_نەھێنە_گوتن_db231881.pdf,14,1457079
zcks,فەلسەفە-د-قۆناغێن-نوو-دا_9358f924.pdf,16,1953706
zcks,قۆتابخانا-لەندەن-یا-فونولوژی_2d49d8fd.pdf,10,1088375
zcks,كلمتي-الجاهلية-والأمية-حسب-المفهوم-القرآني_4e046b05.pdf,11,1056395
zcks,كوردستان.سوريا_3aca490d.pdf,10,774337
zcks,كى-كشه___967f3bfd.pdf,16,1470173
zcks,كۆزا-په_ندان-ژ-شار-و-گوندان_f6fe1549.pdf,12,1188674
zcks,مدى-تأثر-مضمون-الدستور-الاردني-بالحقوق-الواردة-في-الاعلان-العالمي-لحقوق-الانسان-١٩٤٨_ca9021dd.pdf,7,641715
zcks,مدينة-دنيسر-الكردية_f664a6f7.pdf,12,1132985
zcks,مفهوم-کلمە-الٳسلام-فی-القرآن-الکریم_a00f4046.pdf,8,806664
zcks,مفهوم_كلمة_الكرد_في_المصادر_العربية_الإسلامية_b94057b6.pdf,10,1016606
zcks,منهج-العلامة-السيرتي-في-التصوف-خلال-منظومته__24e64c35.pdf,11,1291910
zcks,مه_دره_سه_يێن-كوردى-ل-سه_رده_مێن-نوى-و-هه_ڤچه_رخ-2_be6da1e0.pdf,7,19064609
zcks,موقف-الصحافة-العراقية-من-القضية-الكردية-2_89cb2564.pdf,15,2231417
zcks,میر-مستەفا-هەکاری-پەرتو-خواندنەکا-مێژوویی_2787b72a.pdf,11,931210
zcks,میر-و-ھۆزانڤان-عمادالدين-ھەکاری-١٦٣٢-١٦٣٩_006bd51c.pdf,12,1174679
zcks,مێژووی-شارۆچکەی-باوەنوور-لەنێوان-ساڵانی-١٩١٨-١٩٩٢_2aea0fd1.pdf,14,1548257
zcks,نبذة-عن-الطوائف-والمراتب-المسيحية-في-العصور-الوسطى_80d21ce9.pdf,8,822819
zcks,نبذة-عن-المحكمة-الجنائية-الدولية_1d056158.pdf,5,355928
zcks,نشأة-الحياة-الحزبية-في-تركيا_9e810606.pdf,9,880647
zcks,نيمچه_بزوێن_د_زمانێ_کوردیدا_گۆڤەرا_بەھدینی_وەکو_نموونە_fe39cc3e.pdf,20,1649317
zcks,نەخشەسازی-یا-زمانی_cd092dd5.pdf,14,1227920
zcks,همزه_-آغا-منگور_691f390c.pdf,16,2416755
zcks,هه_لويستێ-ئه_مريكا-ژ-نه_خۆشيا-مه_لا-مسته_فا-بارزانى_a0da2570.pdf,16,2190996
zcks,هوزانا-ھەڤچەرخا-کوردی-دناڤبەرا-بەرپرسیارا-ھوزانڤانی-.-وەرگری-.-ورەخنەگریدا_49ce45ac.pdf,5,489222
zcks,هونه_رێ-چيرۆكنڤيسينێ-ل-جه_م-نووره_دين-زازاى_9ed56b89.pdf,14,1163657
zcks,هۆزانێن-بەرزە-د-دیوانێن-سەبری-بوتانیدا_502250b3.pdf,14,1100197
zcks,هۆناكا-زانستی_616f9046.pdf,10,998793
zcks,هەبوونا-کوردان-ل-مسرێ-ل-سەردەمێ-فاتمی-و-ئەیوبی-دا_f45440a3.pdf,10,1045639
zcks,هەلبژارتنا-کەسایەتێن-چیروکێ_d6ee41ac.pdf,8,643371
zcks,واتاسازییا-کارەکی_c2b596ae.pdf,12,1123027
zcks,وصية_مولانا_خالد_لخليفته_سيد_طه_النهري_c09f30c9.pdf,10,918661
zcks,پلاندانان_د_پروسێسا_وانەگووتنێ_دا_c9e1aaad.pdf,10,704921
zcks,پۆست-مۆدێرنیزم_8733c89b.pdf,12,1004330
zcks,پێشمەرگەی_کوردستان_و_ئاسایشی_نەتەوەی_کورد_183dd024.pdf,14,1599817
zcks,پەروەردەکرن-و-فێرکرن-د-شارستانییەتێن-کەڤندا_0819e18f.pdf,4,446724
zcks,پەیدابوونا-ئاریشان-دناڤ-پولێ-دا-هوکار-و-رێکێن-چارە-سەرکرنێ_1dd28e0b.pdf,6,504165
zcks,پەیوەندیا-دناڤبەرا-زمان-و-هزرکرنێدا_e1096544.pdf,8,875367
zcks,پەیوەندیێن-ئیران-و-ئەوروپا-لسەردەمێ-ئیلخانیدا_f790faaf.pdf,18,2088379
zcks,چالاكى_7b89b4bc.pdf,11,1019261
zcks,چالاكی_0c256a49.pdf,5,389590
zcks,چالاکی-2_df98fd61.pdf,17,1594364
zcks,چالاکی_42580025.pdf,23,1761602
zcks,چیرۆک-د-گۆڤارێن-زارۆکاندا_a4b983f8.pdf,12,1366623
zcks,چەند_جوداهى_دناڤبەرا_زمانێ_ھوزانێ_و_زمانێ_رۆژانەدا_e97229fc.pdf,6,571961
zcks,ڕه_خنه_يا-پراكيتكى_297b6a9e.pdf,10,656850
zcks,ڕه_گه_زه_كانى-چيرۆك-له_-داستانى-مه_م-و-زينى-خانيدا_3b858914.pdf,12,1012925
zcks,ژ-ئێکەمین-ئنجحلێن-ب-زمانێ-کوردی_88f6223b.pdf,7,668337
zcks,ژ-گرفتێن-پێناسەکرنا-رەخنا-ئەدەبی_4aaf2678.pdf,7,599716
zcks,کارل_مارکس_ژیانا_سیاسی_و_رەوشەنبیری_4840022e.pdf,32,3629473
zcks,کورتە-چیروک-پشکا-ئێکێ_8124f9eb.pdf,12,1392053
zcks,کورتە-چیرۆک-پشکا-دووێ-_b631daf5.pdf,20,2298200
zcks,کێش_و_ڕیتم_د_دیوانا_سەید_قەدریێ_جزيرى_دا_34709c10.pdf,16,1279419
zcks,گرفتا-پاشڤەمانا-خواندنێ-دناڤبەرا-تێگەھشتن-و-رووبەرووبوونێ-دا_22be414d.pdf,4,413011
zcks,گرنگیا-پەیاما-زانکۆیێ_3e168985.pdf,9,705204
zcks,گەشتێن_دەسپێکێ_یێن_ئەمریکی_بو_چیایێ_ئارارات_3f55e818.pdf,24,2777923
zcks,ھندەک_لایەنێن_زارناسی_د_ناڤبەرا_گۆڤەرێن_دھوک_و_شنگالێ_دا_c6fe7453.pdf,22,1745086
zcks,ھۆزانا-سەربەستا-کوردی_ab9bf1e0.pdf,10,947203
zcks,ھەڤڕکییا-زمانان_400ef8aa.pdf,16,1939013
